"Country","Indicator","Sex","Age Group","Time","Unit","PowerCode","Reference Period","Value","Flags"
"Greece","Unemployment rate, by sex and age group","Men","15-24","2017","Percentage","Units",,39.3,
"Greece","Unemployment rate, by sex and age group","Women","15-24","2017","Percentage","Units",,48.2,
"Hungary","Labour force participation rate, by sex and age group ","Men","15-24","2017","Percentage","Units",,36.5,
"Hungary","Labour force participation rate, by sex and age group ","Women","15-24","2017","Percentage","Units",,28.2,
"Hungary","Employment/population ratio, by sex and age group","Men","15-24","2017","Percentage","Units",,32.9,
"Hungary","Employment/population ratio, by sex and age group","Women","15-24","2017","Percentage","Units",,24.8,
"Hungary","Unemployment rate, by sex and age group","Men","15-24","2017","Percentage","Units",,9.7,
"Hungary","Unemployment rate, by sex and age group","Women","15-24","2017","Percentage","Units",,12.1,
"Iceland","Labour force participation rate, by sex and age group ","Men","15-24","2017","Percentage","Units",,79.8,
"Iceland","Labour force participation rate, by sex and age group ","Women","15-24","2017","Percentage","Units",,79.8,
"Iceland","Employment/population ratio, by sex and age group","Men","15-24","2017","Percentage","Units",,71.7,
"Iceland","Employment/population ratio, by sex and age group","Women","15-24","2017","Percentage","Units",,73.2,
"Iceland","Unemployment rate, by sex and age group","Men","15-24","2017","Percentage","Units",,10.2,
"Iceland","Unemployment rate, by sex and age group","Women","15-24","2017","Percentage","Units",,8.2,
"Ireland","Labour force participation rate, by sex and age group ","Men","15-24","2017","Percentage","Units",,47.8,
"Ireland","Labour force participation rate, by sex and age group ","Women","15-24","2017","Percentage","Units",,45.5,
"Ireland","Employment/population ratio, by sex and age group","Men","15-24","2017","Percentage","Units",,40.2,
"Ireland","Employment/population ratio, by sex and age group","Women","15-24","2017","Percentage","Units",,39.7,
"Ireland","Unemployment rate, by sex and age group","Men","15-24","2017","Percentage","Units",,16.1,
"Ireland","Unemployment rate, by sex and age group","Women","15-24","2017","Percentage","Units",,12.6,
"Italy","Labour force participation rate, by sex and age group ","Men","15-24","2017","Percentage","Units",,30,
"Italy","Labour force participation rate, by sex and age group ","Women","15-24","2017","Percentage","Units",,22.1,
"Italy","Employment/population ratio, by sex and age group","Men","15-24","2017","Percentage","Units",,20.1,
"Italy","Employment/population ratio, by sex and age group","Women","15-24","2017","Percentage","Units",,13.9,
"Italy","Unemployment rate, by sex and age group","Men","15-24","2017","Percentage","Units",,33,
"Italy","Unemployment rate, by sex and age group","Women","15-24","2017","Percentage","Units",,37.3,
"Japan","Labour force participation rate, by sex and age group ","Men","15-24","2017","Percentage","Units",,44.1,
"Japan","Labour force participation rate, by sex and age group ","Women","15-24","2017","Percentage","Units",,44.9,
"Japan","Employment/population ratio, by sex and age group","Men","15-24","2017","Percentage","Units",,42,
"Japan","Employment/population ratio, by sex and age group","Women","15-24","2017","Percentage","Units",,42.9,
"Japan","Unemployment rate, by sex and age group","Men","15-24","2017","Percentage","Units",,4.7,
"Japan","Unemployment rate, by sex and age group","Women","15-24","2017","Percentage","Units",,4.5,
"Korea","Labour force participation rate, by sex and age group ","Men","15-24","2017","Percentage","Units",,26.1,
"Korea","Labour force participation rate, by sex and age group ","Women","15-24","2017","Percentage","Units",,34.3,
"Korea","Employment/population ratio, by sex and age group","Men","15-24","2017","Percentage","Units",,23.1,
"Korea","Employment/population ratio, by sex and age group","Women","15-24","2017","Percentage","Units",,30.9,
"Korea","Unemployment rate, by sex and age group","Men","15-24","2017","Percentage","Units",,11.2,
"Korea","Unemployment rate, by sex and age group","Women","15-24","2017","Percentage","Units",,9.7,
"Luxembourg","Labour force participation rate, by sex and age group ","Men","15-24","2017","Percentage","Units",,32.6,
"Luxembourg","Labour force participation rate, by sex and age group ","Women","15-24","2017","Percentage","Units",,28.3,
"Luxembourg","Employment/population ratio, by sex and age group","Men","15-24","2017","Percentage","Units",,27,
"Luxembourg","Employment/population ratio, by sex and age group","Women","15-24","2017","Percentage","Units",,24.5,
"Luxembourg","Unemployment rate, by sex and age group","Men","15-24","2017","Percentage","Units",,17.2,
"Luxembourg","Unemployment rate, by sex and age group","Women","15-24","2017","Percentage","Units",,13.2,
"Mexico","Labour force participation rate, by sex and age group ","Men","15-24","2017","Percentage","Units",,56.7,
"Mexico","Labour force participation rate, by sex and age group ","Women","15-24","2017","Percentage","Units",,30.8,
"Mexico","Employment/population ratio, by sex and age group","Men","15-24","2017","Percentage","Units",,53.2,
"Mexico","Employment/population ratio, by sex and age group","Women","15-24","2017","Percentage","Units",,28.3,
"Mexico","Unemployment rate, by sex and age group","Men","15-24","2017","Percentage","Units",,6.3,
"Mexico","Unemployment rate, by sex and age group","Women","15-24","2017","Percentage","Units",,8,
"Netherlands","Labour force participation rate, by sex and age group ","Men","15-24","2017","Percentage","Units",,67,
"Netherlands","Labour force participation rate, by sex and age group ","Women","15-24","2017","Percentage","Units",,69.7,
"Netherlands","Employment/population ratio, by sex and age group","Men","15-24","2017","Percentage","Units",,61,
"Netherlands","Employment/population ratio, by sex and age group","Women","15-24","2017","Percentage","Units",,63.6,
"Netherlands","Unemployment rate, by sex and age group","Men","15-24","2017","Percentage","Units",,9,
"Netherlands","Unemployment rate, by sex and age group","Women","15-24","2017","Percentage","Units",,8.8,
"New Zealand","Labour force participation rate, by sex and age group ","Men","15-24","2017","Percentage","Units",,65.2,
"New Zealand","Labour force participation rate, by sex and age group ","Women","15-24","2017","Percentage","Units",,61.1,
"New Zealand","Employment/population ratio, by sex and age group","Men","15-24","2017","Percentage","Units",,57,
"New Zealand","Employment/population ratio, by sex and age group","Women","15-24","2017","Percentage","Units",,52.9,
"New Zealand","Unemployment rate, by sex and age group","Men","15-24","2017","Percentage","Units",,12.6,
"New Zealand","Unemployment rate, by sex and age group","Women","15-24","2017","Percentage","Units",,13.3,
"Norway","Labour force participation rate, by sex and age group ","Men","15-24","2017","Percentage","Units",,53.5,
"Norway","Labour force participation rate, by sex and age group ","Women","15-24","2017","Percentage","Units",,54,
"Norway","Employment/population ratio, by sex and age group","Men","15-24","2017","Percentage","Units",,47.3,
"Norway","Employment/population ratio, by sex and age group","Women","15-24","2017","Percentage","Units",,49.1,
"Norway","Unemployment rate, by sex and age group","Men","15-24","2017","Percentage","Units",,11.7,
"Norway","Unemployment rate, by sex and age group","Women","15-24","2017","Percentage","Units",,9,
"Poland","Labour force participation rate, by sex and age group ","Men","15-24","2017","Percentage","Units",,39.7,
"Poland","Labour force participation rate, by sex and age group ","Women","15-24","2017","Percentage","Units",,29.7,
"Poland","Employment/population ratio, by sex and age group","Men","15-24","2017","Percentage","Units",,33.9,
"Poland","Employment/population ratio, by sex and age group","Women","15-24","2017","Percentage","Units",,25.2,
"Poland","Unemployment rate, by sex and age group","Men","15-24","2017","Percentage","Units",,14.6,
"Poland","Unemployment rate, by sex and age group","Women","15-24","2017","Percentage","Units",,15.1,
"Portugal","Labour force participation rate, by sex and age group ","Men","15-24","2017","Percentage","Units",,35.6,
"Portugal","Labour force participation rate, by sex and age group ","Women","15-24","2017","Percentage","Units",,32.3,
"Portugal","Employment/population ratio, by sex and age group","Men","15-24","2017","Percentage","Units",,27.6,
"Portugal","Employment/population ratio, by sex and age group","Women","15-24","2017","Percentage","Units",,24.1,
"Portugal","Unemployment rate, by sex and age group","Men","15-24","2017","Percentage","Units",,22.4,
"Portugal","Unemployment rate, by sex and age group","Women","15-24","2017","Percentage","Units",,25.5,
"Slovak Republic","Labour force participation rate, by sex and age group ","Men","15-24","2017","Percentage","Units",,39.6,
"Slovak Republic","Labour force participation rate, by sex and age group ","Women","15-24","2017","Percentage","Units",,26.5,
"Slovak Republic","Employment/population ratio, by sex and age group","Men","15-24","2017","Percentage","Units",,32.4,
"Slovak Republic","Employment/population ratio, by sex and age group","Women","15-24","2017","Percentage","Units",,21.1,
"Slovak Republic","Unemployment rate, by sex and age group","Men","15-24","2017","Percentage","Units",,18.1,
"Slovak Republic","Unemployment rate, by sex and age group","Women","15-24","2017","Percentage","Units",,20.2,
"Spain","Labour force participation rate, by sex and age group ","Men","15-24","2017","Percentage","Units",,39.3,
"Spain","Labour force participation rate, by sex and age group ","Women","15-24","2017","Percentage","Units",,35.2,
"Spain","Employment/population ratio, by sex and age group","Men","15-24","2017","Percentage","Units",,23.8,
"Spain","Employment/population ratio, by sex and age group","Women","15-24","2017","Percentage","Units",,22,
"Spain","Unemployment rate, by sex and age group","Men","15-24","2017","Percentage","Units",,39.5,
"Spain","Unemployment rate, by sex and age group","Women","15-24","2017","Percentage","Units",,37.4,
