"Country","Indicator","Sex","Age Group","Time","Unit","PowerCode","Reference Period","Value","Flags"
"Poland","Unemployment rate, by sex and age group","Women","55-64","2019","Percentage","Units",,2,
"Portugal","Unemployment rate, by sex and age group","Men","55-64","2019","Percentage","Units",,6.2,
"Portugal","Unemployment rate, by sex and age group","Women","55-64","2019","Percentage","Units",,6.3,
"Slovak Republic","Unemployment rate, by sex and age group","Men","55-64","2019","Percentage","Units",,4,
"Slovak Republic","Unemployment rate, by sex and age group","Women","55-64","2019","Percentage","Units",,5.4,
"Spain","Unemployment rate, by sex and age group","Men","55-64","2019","Percentage","Units",,11.7,
"Spain","Unemployment rate, by sex and age group","Women","55-64","2019","Percentage","Units",,13.8,
"Sweden","Unemployment rate, by sex and age group","Men","55-64","2019","Percentage","Units",,5.1,
"Sweden","Unemployment rate, by sex and age group","Women","55-64","2019","Percentage","Units",,4.2,
"Switzerland","Unemployment rate, by sex and age group","Men","55-64","2019","Percentage","Units",,4.1,
"Switzerland","Unemployment rate, by sex and age group","Women","55-64","2019","Percentage","Units",,3.6,
"Turkey","Unemployment rate, by sex and age group","Men","55-64","2019","Percentage","Units",,9.5,
"Turkey","Unemployment rate, by sex and age group","Women","55-64","2019","Percentage","Units",,4.2,
"United Kingdom","Unemployment rate, by sex and age group","Men","55-64","2019","Percentage","Units",,3.2,
"United Kingdom","Unemployment rate, by sex and age group","Women","55-64","2019","Percentage","Units",,2.5,
"United States","Unemployment rate, by sex and age group","Men","55-64","2019","Percentage","Units",,2.5,
"United States","Unemployment rate, by sex and age group","Women","55-64","2019","Percentage","Units",,2.7,
"Brazil","Unemployment rate, by sex and age group","Men","55-64","2019","Percentage","Units",,5.9,
"Brazil","Unemployment rate, by sex and age group","Women","55-64","2019","Percentage","Units",,5.5,
"Chile","Unemployment rate, by sex and age group","Men","55-64","2019","Percentage","Units",,3.8,
"Chile","Unemployment rate, by sex and age group","Women","55-64","2019","Percentage","Units",,3.7,
"Colombia","Unemployment rate, by sex and age group","Men","55-64","2019","Percentage","Units",,6.6,
"Colombia","Unemployment rate, by sex and age group","Women","55-64","2019","Percentage","Units",,5.9,
"Costa Rica","Unemployment rate, by sex and age group","Men","55-64","2019","Percentage","Units",,4.8,
"Costa Rica","Unemployment rate, by sex and age group","Women","55-64","2019","Percentage","Units",,7.5,
"Estonia","Unemployment rate, by sex and age group","Men","55-64","2019","Percentage","Units",,5.1,
"Estonia","Unemployment rate, by sex and age group","Women","55-64","2019","Percentage","Units",,3.2,
"Indonesia","Unemployment rate, by sex and age group","Men","55-64","2018","Percentage","Units",,1.2,
"Indonesia","Unemployment rate, by sex and age group","Men","55-64","2019","Percentage","Units",,1.2,
"Indonesia","Unemployment rate, by sex and age group","Women","55-64","2018","Percentage","Units",,0.7,
"Indonesia","Unemployment rate, by sex and age group","Women","55-64","2019","Percentage","Units",,0.9,
"Israel","Unemployment rate, by sex and age group","Men","55-64","2019","Percentage","Units",,3,
"Israel","Unemployment rate, by sex and age group","Women","55-64","2019","Percentage","Units",,2.7,
"Latvia","Unemployment rate, by sex and age group","Men","55-64","2019","Percentage","Units",,7.3,
"Latvia","Unemployment rate, by sex and age group","Women","55-64","2019","Percentage","Units",,6.1,
"Lithuania","Unemployment rate, by sex and age group","Men","55-64","2019","Percentage","Units",,7,
"Lithuania","Unemployment rate, by sex and age group","Women","55-64","2019","Percentage","Units",,6.8,
"Russia","Unemployment rate, by sex and age group","Men","55-64","2019","Percentage","Units",,3.6,
"Russia","Unemployment rate, by sex and age group","Women","55-64","2019","Percentage","Units",,2.3,
"Slovenia","Unemployment rate, by sex and age group","Men","55-64","2019","Percentage","Units",,4.6,
"Slovenia","Unemployment rate, by sex and age group","Women","55-64","2019","Percentage","Units",,4.4,
"South Africa","Unemployment rate, by sex and age group","Men","55-64","2019","Percentage","Units",,11.7,
"South Africa","Unemployment rate, by sex and age group","Women","55-64","2019","Percentage","Units",,7.8,
"OECD - Average","Unemployment rate, by sex and age group","Men","55-64","2017","Percentage","Units",,4.5,
"OECD - Average","Unemployment rate, by sex and age group","Men","55-64","2018","Percentage","Units",,4.2,
"OECD - Average","Unemployment rate, by sex and age group","Men","55-64","2019","Percentage","Units",,4,
"OECD - Average","Unemployment rate, by sex and age group","Women","55-64","2017","Percentage","Units",,3.9,
"OECD - Average","Unemployment rate, by sex and age group","Women","55-64","2018","Percentage","Units",,3.7,
"OECD - Average","Unemployment rate, by sex and age group","Women","55-64","2019","Percentage","Units",,3.5,
"India","Unemployment rate, by sex and age group","Men","Total","2019","Percentage","Units",,8.7,
"India","Unemployment rate, by sex and age group","Women","Total","2019","Percentage","Units",,8.7,
"India","Unemployment rate, by sex and age group","Men","15-24","2019","Percentage","Units",,27.8,
"India","Unemployment rate, by sex and age group","Women","15-24","2019","Percentage","Units",,29.5,
"India","Unemployment rate, by sex and age group","Men","15-64","2019","Percentage","Units",,8.9,
"India","Unemployment rate, by sex and age group","Women","15-64","2019","Percentage","Units",,8.8,
"India","Unemployment rate, by sex and age group","Men","25-54","2019","Percentage","Units",,5.6,
"India","Unemployment rate, by sex and age group","Women","25-54","2019","Percentage","Units",,6.3,
"India","Unemployment rate, by sex and age group","Men","55-64","2019","Percentage","Units",,3.4,
"India","Unemployment rate, by sex and age group","Women","55-64","2019","Percentage","Units",,3.1,
